-40.000000, 41.053670
-39.000000, 42.570394
-38.000000, 43.919413
-37.000000, 45.472024
-36.000000, 45.629776
-35.000000, 46.398329
-34.000000, 47.740230
-33.000000, 47.413639
-32.000000, 49.011281
-31.000000, 51.199817
-30.000000, 51.657556
-29.000000, 51.393654
-28.000000, 53.085359
-27.000000, 53.387773
-26.000000, 53.691017
-25.000000, 55.642573
-24.000000, 56.247786
-23.000000, 56.823616
-22.000000, 58.671438
-21.000000, 58.040980
-20.000000, 58.130743
-19.000000, 58.553049
-18.000000, 60.030834
-17.000000, 60.222230
-16.000000, 61.480648
-15.000000, 61.567949
-14.000000, 60.568392
-13.000000, 60.614434
-12.000000, 61.942436
-11.000000, 62.805530
-10.000000, 63.963172
-9.000000, 63.081827
-8.000000, 59.055976
-7.000000, 41.434031
-6.000000, 34.751320
-5.000000, 28.639801
-4.000000, 23.825937
-3.000000, 19.404282
-2.000000, 15.338882
-1.000000, 12.292088
