-40.000000, 38.914584
-39.000000, 39.434451
-38.000000, 40.920959
-37.000000, 42.612001
-36.000000, 43.673008
-35.000000, 44.792829
-34.000000, 45.544189
-33.000000, 45.871620
-32.000000, 46.159128
-31.000000, 48.778036
-30.000000, 48.661743
-29.000000, 50.503821
-28.000000, 50.849670
-27.000000, 50.911230
-26.000000, 53.032416
-25.000000, 52.955436
-24.000000, 53.297287
-23.000000, 55.200682
-22.000000, 55.638380
-21.000000, 57.333426
-20.000000, 56.812233
-19.000000, 58.246059
-18.000000, 58.021379
-17.000000, 58.140677
-16.000000, 59.808409
-15.000000, 60.592628
-14.000000, 60.573748
-13.000000, 61.572724
-12.000000, 61.828643
-11.000000, 61.021692
-10.000000, 61.227767
-9.000000, 62.094421
-8.000000, 63.699294
-7.000000, 64.047719
-6.000000, 64.120731
-5.000000, 60.683363
-4.000000, 54.156284
-3.000000, 37.232723
-2.000000, 29.359629
-1.000000, 23.521225
